timestamp,price,volume
1749236188,104523.73000000,0.09864000
1749236188,104523.72000000,1.24511000
1749236188,104522.86000000,0.09693000
1749236188,104522.67000000,0.00191000
1749236188,104522.60000000,0.00010000
1749236188,104522.47000000,0.21559000
1749236188,104521.69000000,0.02582000
1749236188,104521.41000000,0.00800000
1749236188,104521.40000000,0.00225000
1749236188,104521.12000000,0.00005000
1749236188,104521.10000000,0.00367000
1749236188,104521.00000000,0.00005000
1749236188,104520.86000000,0.00478000
1749236188,104520.57000000,0.00560000
1749236188,104520.14000000,0.60424000
1749236188,104520.13000000,0.32259000
1749236188,104520.11000000,0.31548000
1749236188,104520.00000000,0.00010000
1749236188,104519.99000000,0.19838000
1749236188,104519.06000000,0.96173000
1749236188,104518.45000000,0.00011000
1749236188,104518.44000000,0.00008000
1749236188,104518.30000000,0.34417000
1749236188,104518.26000000,0.00010000
1749236188,104517.67000000,0.00005000
1749236188,104516.88000000,0.01913000
1749236188,104516.85000000,0.00250000
1749236188,104516.49000000,0.00005000
1749236188,104516.06000000,0.00011000
1749236188,104516.04000000,0.81605000
1749236188,104515.92000000,0.00005000
1749236188,104515.63000000,0.00523000
1749236188,104515.34000000,0.04800000
1749236188,104515.31000000,0.02000000
1749236188,104514.75000000,0.96173000
1749236188,104514.30000000,0.04800000
1749236188,104514.28000000,0.04800000
1749236188,104514.24000000,0.04800000
1749236188,104514.22000000,0.04805000
1749236188,104513.10000000,0.04500000
1749236188,104513.05000000,0.28710000
1749236188,104512.72000000,0.28710000
1749236188,104512.30000000,0.19237000
1749236188,104512.29000000,0.06413000
1749236188,104512.23000000,0.28710000
1749236188,104512.19000000,0.28710000
1749236188,104511.63000000,0.00182000
1749236188,104511.62000000,0.58500000
1749236188,104511.61000000,0.17581000
1749236188,104511.12000000,0.04800000
1749236188,104510.84000000,0.00005000
1749236188,104510.77000000,0.00005000
1749236188,104510.67000000,0.00010000
1749236188,104510.48000000,0.47778000
1749236188,104510.47000000,1.16063000
1749236188,104510.46000000,0.96173000
1749236188,104510.45000000,0.05407000
1749236188,104510.44000000,0.01742000
1749236188,104510.43000000,0.00054000
1749236188,104510.10000000,0.04800000
1749236188,104509.49000000,0.04800000
1749236188,104509.41000000,0.60483000
1749236188,104509.08000000,0.04800000
1749236188,104508.75000000,0.00478000
1749236188,104508.50000000,1.14397000
1749236188,104508.20000000,0.00956000
1749236188,104507.92000000,0.00008000
1749236188,104507.33000000,0.00005000
1749236188,104507.20000000,0.02009000
1749236188,104507.07000000,0.00402000
1749236188,104506.99000000,0.00006000
1749236188,104506.96000000,0.00006000
1749236188,104506.94000000,0.00010000
1749236188,104506.83000000,0.04800000
1749236188,104506.41000000,0.00045000
1749236188,104506.40000000,0.00300000
1749236248,104509.71000000,1.19503000
1749236248,104509.70000000,0.01295000
1749236248,104509.69000000,0.00066000
1749236248,104509.68000000,0.00054000
1749236248,104509.67000000,0.00006000
1749236248,104509.66000000,0.00006000
1749236248,104509.55000000,0.00006000
1749236248,104509.54000000,0.00006000
1749236248,104508.67000000,0.00012000
1749236248,104508.66000000,0.09772000
1749236248,104508.38000000,0.01475000
1749236248,104508.20000000,0.00956000
1749236248,104508.14000000,0.00005000
1749236248,104507.62000000,0.00012000
1749236248,104507.61000000,0.09621000
1749236248,104507.35000000,0.00012000
1749236248,104507.34000000,0.31563000
1749236248,104507.33000000,0.00005000
1749236248,104507.28000000,0.00012000
1749236248,104507.27000000,0.05211000
1749236248,104507.03000000,0.00143000
1749236248,104506.72000000,0.00006000
1749236248,104506.58000000,0.00012000
1749236248,104506.57000000,0.09566000
1749236248,104505.48000000,0.05712000
1749236248,104505.24000000,0.02508000
1749236248,104504.48000000,0.00478000
1749236248,104504.38000000,0.00506000
1749236248,104503.88000000,0.00005000
1749236248,104503.76000000,0.00250000
1749236248,104503.26000000,0.02582000
1749236248,104502.67000000,0.00010000
1749236248,104502.47000000,0.34422000
1749236248,104501.57000000,0.02582000
1749236248,104501.40000000,0.00560000
1749236248,104500.86000000,0.09864000
1749236248,104500.85000000,0.06000000
1749236248,104500.68000000,0.00005000
1749236248,104500.49000000,0.04000000
1749236248,104500.43000000,0.00005000
1749236248,104500.18000000,0.01944000
1749236248,104500.00000000,0.02415000
1749236248,104499.75000000,0.08000000
1749236248,104499.67000000,0.00117000
1749236248,104499.36000000,0.00172000
1749236248,104499.26000000,0.00728000
1749236248,104499.25000000,0.58500000
1749236248,104498.38000000,0.00063000
1749236248,104498.37000000,0.00956000
1749236248,104498.09000000,0.34423000
1749236248,104498.03000000,0.00088000
1749236248,104497.94000000,0.00092000
1749236248,104497.82000000,0.34424000
1749236248,104497.80000000,0.00402000
1749236248,104497.71000000,0.96173000
1749236248,104497.61000000,0.00070000
1749236248,104497.59000000,0.01463000
1749236248,104497.44000000,0.16000000
1749236248,104497.40000000,0.00008000
1749236248,104497.35000000,0.00010000
1749236248,104496.99000000,0.00011000
1749236248,104496.98000000,0.00005000
1749236248,104496.75000000,0.02917000
1749236248,104496.47000000,0.00006000
1749236248,104496.13000000,0.06800000
1749236248,104495.60000000,0.00005000
1749236248,104495.19000000,0.00011000
1749236248,104495.17000000,0.87834000
1749236248,104495.09000000,0.09600000
1749236248,104495.03000000,0.04800000
1749236248,104495.02000000,0.04800000
1749236248,104495.00000000,0.00957000
1749236248,104494.77000000,0.00300000
1749236248,104494.03000000,0.00728000
1749236248,104493.87000000,0.00045000
1749236248,104493.77000000,0.34425000
1749236248,104493.53000000,0.00005000
1749236248,104493.52000000,0.96173000
1749236248,104493.35000000,0.02862000
1749236248,104493.01000000,0.00005000
1749236248,104492.42000000,0.00800000
1749236248,104492.36000000,0.02872000
1749236248,104492.22000000,0.19237000
1749236248,104492.08000000,0.28710000
1749236248,104492.00000000,0.00200000
1749236248,104491.99000000,0.00010000
1749236248,104491.96000000,0.04800000
1749236248,104491.52000000,0.00010000
1749236248,104491.45000000,0.12248000
1749236248,104491.35000000,0.60292000
1749236248,104490.87000000,0.04800000
1749236248,104490.65000000,0.00023000
1749236248,104490.52000000,0.00005000
1749236248,104490.08000000,0.00005000
1749236248,104490.00000000,0.00010000
1749236248,104489.88000000,0.04800000
1749236248,104489.83000000,0.04800000
1749236248,104489.80000000,0.28710000
1749236248,104489.72000000,0.02364000
1749236248,104489.53000000,1.15229000
1749236309,104497.68000000,3.84279000
1749236309,104497.67000000,0.00021000
1749236309,104497.65000000,0.00019000
1749236309,104497.29000000,0.00006000
1749236309,104497.28000000,0.00036000
1749236309,104497.27000000,0.00016000
1749236309,104496.96000000,0.00006000
1749236309,104496.94000000,0.00006000
1749236309,104495.98000000,0.00005000
1749236309,104495.92000000,0.00201000
1749236309,104495.61000000,0.00017000
1749236309,104495.60000000,0.89973000
1749236309,104495.59000000,0.49812000
1749236309,104495.32000000,0.00005000
1749236309,104495.29000000,0.00143000
1749236309,104494.98000000,0.02593000
1749236309,104494.57000000,0.00005000
1749236309,104494.04000000,0.00005000
1749236309,104493.53000000,0.00005000
1749236309,104493.42000000,0.12948000
1749236309,104493.16000000,0.09566000
1749236309,104492.97000000,0.00954000
1749236309,104492.89000000,0.09566000
1749236309,104492.72000000,0.09566000
1749236309,104492.46000000,0.00478000
1749236309,104492.06000000,0.00045000
1749236309,104492.05000000,0.70091000
1749236309,104492.03000000,0.00060000
1749236309,104492.00000000,0.00200000
